Company Name,Industry,Symbol,Series,ISIN Code
AU Small Finance Bank Ltd.,Financial Services,AUBANK,EQ,INE949L01017
Aditya Birla Capital Ltd.,Financial Services,ABCAPITAL,EQ,INE674K01013
Ashok Leyland Ltd.,Capital Goods,ASHOKLEY,EQ,INE208A01029
Asian Paints Ltd.,Consumer Durables,ASIANPAINT,EQ,INE021A01026
BSE Ltd.,Financial Services,BSE,EQ,INE118H01025
Bajaj Finance Ltd.,Financial Services,BAJFINANCE,EQ,INE296A01032
Bharti Airtel Ltd.,Telecommunication,BHARTIARTL,EQ,INE397D01024
Canara Bank,Financial Services,CANBK,EQ,INE476A01022
Cholamandalam Investment and Finance Company Ltd.,Financial Services,CHOLAFIN,EQ,INE121A01024
Cummins India Ltd.,Capital Goods,CUMMINSIND,EQ,INE298A01020
Eicher Motors Ltd.,Automobile and Auto Components,EICHERMOT,EQ,INE066A01021
FSN E-Commerce Ventures Ltd.,Consumer Services,NYKAA,EQ,INE388Y01029
Federal Bank Ltd.,Financial Services,FEDERALBNK,EQ,INE171A01029
Fortis Healthcare Ltd.,Healthcare,FORTIS,EQ,INE061F01013
GMR Airports Ltd.,Services,GMRAIRPORT,EQ,INE776C01039
Glenmark Pharmaceuticals Ltd.,Healthcare,GLENMARK,EQ,INE935A01035
Hero MotoCorp Ltd.,Automobile and Auto Components,HEROMOTOCO,EQ,INE158A01026
Hindalco Industries Ltd.,Metals & Mining,HINDALCO,EQ,INE038A01020
Indian Bank,Financial Services,INDIANB,EQ,INE562A01011
InterGlobe Aviation Ltd.,Services,INDIGO,EQ,INE646L01027
L&T Finance Ltd.,Financial Services,LTF,EQ,INE498L01015
Maruti Suzuki India Ltd.,Automobile and Auto Components,MARUTI,EQ,INE585B01010
Max Financial Services Ltd.,Financial Services,MFSL,EQ,INE180A01020
Muthoot Finance Ltd.,Financial Services,MUTHOOTFIN,EQ,INE414G01012
One 97 Communications Ltd.,Financial Services,PAYTM,EQ,INE982J01020
SBI Life Insurance Company Ltd.,Financial Services,SBILIFE,EQ,INE123W01016
Shriram Finance Ltd.,Financial Services,SHRIRAMFIN,EQ,INE721A01047
State Bank of India,Financial Services,SBIN,EQ,INE062A01020
TVS Motor Company Ltd.,Automobile and Auto Components,TVSMOTOR,EQ,INE494B01023
UPL Ltd.,Chemicals,UPL,EQ,INE628A01036
